Tid,Pris
2022-09-03 20:25:00,3.507
2022-09-03 20:30:00,3.443
2022-09-03 20:35:00,3.378
2022-09-03 20:40:00,3.314
2022-09-03 20:45:00,3.25
2022-09-03 20:50:00,3.185
2022-09-03 20:55:00,3.121
2022-09-03 21:00:00,3.056
2022-09-03 21:05:00,3.038
2022-09-03 21:10:00,3.02
2022-09-03 21:15:00,3.002
2022-09-03 21:20:00,2.984
2022-09-03 21:25:00,2.966
2022-09-03 21:30:00,2.948
2022-09-03 21:35:00,2.929
2022-09-03 21:40:00,2.911
2022-09-03 21:45:00,2.893
2022-09-03 21:50:00,2.875
2022-09-03 21:55:00,2.857
2022-09-03 22:00:00,2.839
2022-09-03 22:05:00,2.8
2022-09-03 22:10:00,2.762
2022-09-03 22:15:00,2.723
2022-09-03 22:20:00,2.685
2022-09-03 22:25:00,2.647
2022-09-03 22:30:00,2.608
2022-09-03 22:35:00,2.57
2022-09-03 22:40:00,2.531
2022-09-03 22:45:00,2.493
2022-09-03 22:50:00,2.454
2022-09-03 22:55:00,2.416
2022-09-03 23:00:00,2.378
2022-09-03 23:05:00,2.31
2022-09-03 23:10:00,2.242
2022-09-03 23:15:00,2.174
2022-09-03 23:20:00,2.106
2022-09-03 23:25:00,2.038
2022-09-03 23:30:00,1.971
2022-09-03 23:35:00,1.903
2022-09-03 23:40:00,1.835
2022-09-03 23:45:00,1.767
2022-09-03 23:50:00,1.699
2022-09-03 23:55:00,1.631
2022-09-04 00:00:00,1.564
2022-09-04 00:05:00,1.56
2022-09-04 00:10:00,1.557
2022-09-04 00:15:00,1.553
2022-09-04 00:20:00,1.55
2022-09-04 00:25:00,1.547
2022-09-04 00:30:00,1.543
2022-09-04 00:35:00,1.54
2022-09-04 00:40:00,1.536
2022-09-04 00:45:00,1.533
2022-09-04 00:50:00,1.53
2022-09-04 00:55:00,1.526
2022-09-04 01:00:00,1.523
2022-09-04 01:05:00,1.52
2022-09-04 01:10:00,1.517
2022-09-04 01:15:00,1.514
2022-09-04 01:20:00,1.511
2022-09-04 01:25:00,1.508
2022-09-04 01:30:00,1.505
2022-09-04 01:35:00,1.502
2022-09-04 01:40:00,1.499
2022-09-04 01:45:00,1.496
2022-09-04 01:50:00,1.494
2022-09-04 01:55:00,1.491
2022-09-04 02:00:00,1.488
2022-09-04 02:05:00,1.49
2022-09-04 02:10:00,1.493
2022-09-04 02:15:00,1.495
2022-09-04 02:20:00,1.498
2022-09-04 02:25:00,1.5
2022-09-04 02:30:00,1.503
2022-09-04 02:35:00,1.505
2022-09-04 02:40:00,1.508
2022-09-04 02:45:00,1.511
2022-09-04 02:50:00,1.513
2022-09-04 02:55:00,1.516
2022-09-04 03:00:00,1.518
2022-09-04 03:05:00,1.528
2022-09-04 03:10:00,1.538
2022-09-04 03:15:00,1.548
2022-09-04 03:20:00,1.558
2022-09-04 03:25:00,1.568
2022-09-04 03:30:00,1.577
2022-09-04 03:35:00,1.587
2022-09-04 03:40:00,1.597
2022-09-04 03:45:00,1.607
2022-09-04 03:50:00,1.617
2022-09-04 03:55:00,1.627
2022-09-04 04:00:00,1.637
2022-09-04 04:05:00,1.638
2022-09-04 04:10:00,1.64
2022-09-04 04:15:00,1.642
2022-09-04 04:20:00,1.643
2022-09-04 04:25:00,1.645
2022-09-04 04:30:00,1.646
2022-09-04 04:35:00,1.648
2022-09-04 04:40:00,1.65
2022-09-04 04:45:00,1.651
2022-09-04 04:50:00,1.653
2022-09-04 04:55:00,1.655
2022-09-04 05:00:00,1.656
2022-09-04 05:05:00,1.649
2022-09-04 05:10:00,1.642
2022-09-04 05:15:00,1.635
2022-09-04 05:20:00,1.627
2022-09-04 05:25:00,1.62
2022-09-04 05:30:00,1.613
2022-09-04 05:35:00,1.606
2022-09-04 05:40:00,1.598
2022-09-04 05:45:00,1.591
2022-09-04 05:50:00,1.584
2022-09-04 05:55:00,1.577
2022-09-04 06:00:00,1.57
2022-09-04 06:05:00,1.579
2022-09-04 06:10:00,1.589
2022-09-04 06:15:00,1.598
2022-09-04 06:20:00,1.608
2022-09-04 06:25:00,1.617
2022-09-04 06:30:00,1.627
2022-09-04 06:35:00,1.636
2022-09-04 06:40:00,1.646
2022-09-04 06:45:00,1.655
2022-09-04 06:50:00,1.665
2022-09-04 06:55:00,1.674
2022-09-04 07:00:00,1.684
2022-09-04 07:05:00,1.673
2022-09-04 07:10:00,1.663
2022-09-04 07:15:00,1.653
2022-09-04 07:20:00,1.643
2022-09-04 07:25:00,1.633
2022-09-04 07:30:00,1.622
2022-09-04 07:35:00,1.612
2022-09-04 07:40:00,1.602
2022-09-04 07:45:00,1.592
2022-09-04 07:50:00,1.582
2022-09-04 07:55:00,1.571
2022-09-04 08:00:00,1.561
2022-09-04 08:05:00,1.545
2022-09-04 08:10:00,1.529
2022-09-04 08:15:00,1.513
2022-09-04 08:20:00,1.496
2022-09-04 08:25:00,1.48
2022-09-04 08:30:00,1.464
2022-09-04 08:35:00,1.447
2022-09-04 08:40:00,1.431
2022-09-04 08:45:00,1.415
2022-09-04 08:50:00,1.399
2022-09-04 08:55:00,1.382
2022-09-04 09:00:00,1.366
2022-09-04 09:05:00,1.33
2022-09-04 09:10:00,1.295
2022-09-04 09:15:00,1.259
2022-09-04 09:20:00,1.223
2022-09-04 09:25:00,1.187
2022-09-04 09:30:00,1.151
2022-09-04 09:35:00,1.115
2022-09-04 09:40:00,1.08
2022-09-04 09:45:00,1.044
2022-09-04 09:50:00,1.008
2022-09-04 09:55:00,0.972
2022-09-04 10:00:00,0.936
2022-09-04 10:05:00,0.91
2022-09-04 10:10:00,0.884
2022-09-04 10:15:00,0.858
2022-09-04 10:20:00,0.832
2022-09-04 10:25:00,0.806
2022-09-04 10:30:00,0.78
2022-09-04 10:35:00,0.754
2022-09-04 10:40:00,0.728
2022-09-04 10:45:00,0.702
2022-09-04 10:50:00,0.676
2022-09-04 10:55:00,0.65
2022-09-04 11:00:00,0.624
2022-09-04 11:05:00,0.617
2022-09-04 11:10:00,0.61
2022-09-04 11:15:00,0.603
2022-09-04 11:20:00,0.596
2022-09-04 11:25:00,0.589
2022-09-04 11:30:00,0.582
2022-09-04 11:35:00,0.575
2022-09-04 11:40:00,0.568
2022-09-04 11:45:00,0.561
2022-09-04 11:50:00,0.554
2022-09-04 11:55:00,0.547
2022-09-04 12:00:00,0.54
2022-09-04 12:05:00,0.528
2022-09-04 12:10:00,0.516
2022-09-04 12:15:00,0.503
2022-09-04 12:20:00,0.491
2022-09-04 12:25:00,0.479
2022-09-04 12:30:00,0.467
2022-09-04 12:35:00,0.455
2022-09-04 12:40:00,0.442
2022-09-04 12:45:00,0.43
2022-09-04 12:50:00,0.418
2022-09-04 12:55:00,0.406
2022-09-04 13:00:00,0.393
2022-09-04 13:05:00,0.401
2022-09-04 13:10:00,0.409
2022-09-04 13:15:00,0.417
2022-09-04 13:20:00,0.425
2022-09-04 13:25:00,0.432
2022-09-04 13:30:00,0.44
2022-09-04 13:35:00,0.448
2022-09-04 13:40:00,0.456
2022-09-04 13:45:00,0.464
2022-09-04 13:50:00,0.471
2022-09-04 13:55:00,0.479
2022-09-04 14:00:00,0.487
2022-09-04 14:05:00,0.5
2022-09-04 14:10:00,0.513
2022-09-04 14:15:00,0.526
2022-09-04 14:20:00,0.539
2022-09-04 14:25:00,0.552
2022-09-04 14:30:00,0.566
2022-09-04 14:35:00,0.579
2022-09-04 14:40:00,0.592
2022-09-04 14:45:00,0.605
2022-09-04 14:50:00,0.618
2022-09-04 14:55:00,0.631
2022-09-04 15:00:00,0.644
2022-09-04 15:05:00,0.717
2022-09-04 15:10:00,0.79
2022-09-04 15:15:00,0.863
2022-09-04 15:20:00,0.935
2022-09-04 15:25:00,1.008
2022-09-04 15:30:00,1.081
2022-09-04 15:35:00,1.154
2022-09-04 15:40:00,1.227
2022-09-04 15:45:00,1.299
2022-09-04 15:50:00,1.372
2022-09-04 15:55:00,1.445
2022-09-04 16:00:00,1.518
2022-09-04 16:05:00,1.624
2022-09-04 16:10:00,1.73
2022-09-04 16:15:00,1.836
2022-09-04 16:20:00,1.942
2022-09-04 16:25:00,2.047
2022-09-04 16:30:00,2.153
2022-09-04 16:35:00,2.259
2022-09-04 16:40:00,2.365
2022-09-04 16:45:00,2.471
2022-09-04 16:50:00,2.577
2022-09-04 16:55:00,2.683
2022-09-04 17:00:00,2.789
2022-09-04 17:05:00,2.839
2022-09-04 17:10:00,2.888
2022-09-04 17:15:00,2.938
2022-09-04 17:20:00,2.988
2022-09-04 17:25:00,3.038
2022-09-04 17:30:00,3.088
2022-09-04 17:35:00,3.138
2022-09-04 17:40:00,3.188
2022-09-04 17:45:00,3.237
2022-09-04 17:50:00,3.287
2022-09-04 17:55:00,3.337
2022-09-04 18:00:00,3.387
2022-09-04 18:05:00,3.421
2022-09-04 18:10:00,3.455
2022-09-04 18:15:00,3.488
2022-09-04 18:20:00,3.522
2022-09-04 18:25:00,3.556
2022-09-04 18:30:00,3.59
2022-09-04 18:35:00,3.623
2022-09-04 18:40:00,3.657
2022-09-04 18:45:00,3.691
2022-09-04 18:50:00,3.725
2022-09-04 18:55:00,3.758
2022-09-04 19:00:00,3.792
2022-09-04 19:05:00,3.792
2022-09-04 19:10:00,3.792
2022-09-04 19:15:00,3.792
2022-09-04 19:20:00,3.792
2022-09-04 19:25:00,3.792
2022-09-04 19:30:00,3.792
2022-09-04 19:35:00,3.792
2022-09-04 19:40:00,3.792
2022-09-04 19:45:00,3.792
2022-09-04 19:50:00,3.792
2022-09-04 19:55:00,3.792
2022-09-04 20:00:00,3.792
2022-09-04 20:05:00,3.752
2022-09-04 20:10:00,3.712
2022-09-04 20:15:00,3.671
2022-09-04 20:20:00,3.631
2022-09-04 20:25:00,3.591
2022-09-04 20:30:00,3.551
2022-09-04 20:35:00,3.51
2022-09-04 20:40:00,3.47
2022-09-04 20:45:00,3.43
2022-09-04 20:50:00,3.39
2022-09-04 20:55:00,3.349
2022-09-04 21:00:00,3.309
2022-09-04 21:05:00,3.287
2022-09-04 21:10:00,3.265
2022-09-04 21:15:00,3.244
2022-09-04 21:20:00,3.222
2022-09-04 21:25:00,3.2
2022-09-04 21:30:00,3.178
2022-09-04 21:35:00,3.156
2022-09-04 21:40:00,3.134
2022-09-04 21:45:00,3.112
2022-09-04 21:50:00,3.09
2022-09-04 21:55:00,3.068
2022-09-04 22:00:00,3.046
2022-09-04 22:05:00,3.0
2022-09-04 22:10:00,2.954
2022-09-04 22:15:00,2.908
2022-09-04 22:20:00,2.862
2022-09-04 22:25:00,2.816
2022-09-04 22:30:00,2.77
2022-09-04 22:35:00,2.724
2022-09-04 22:40:00,2.678
2022-09-04 22:45:00,2.632
2022-09-04 22:50:00,2.585
2022-09-04 22:55:00,2.539
2022-09-04 23:00:00,2.493
2022-09-04 23:05:00,2.452
2022-09-04 23:10:00,2.411
2022-09-04 23:15:00,2.371
2022-09-04 23:20:00,2.33
2022-09-04 23:25:00,2.289
2022-09-04 23:30:00,2.248
2022-09-04 23:35:00,2.207
2022-09-04 23:40:00,2.166
2022-09-04 23:45:00,2.125
2022-09-04 23:50:00,2.084
2022-09-04 23:55:00,2.043
2022-09-05 00:00:00,2.002
2022-09-05 00:05:00,1.972
2022-09-05 00:10:00,1.941
2022-09-05 00:15:00,1.911
2022-09-05 00:20:00,1.88
2022-09-05 00:25:00,1.85
2022-09-05 00:30:00,1.819
2022-09-05 00:35:00,1.789
2022-09-05 00:40:00,1.758
2022-09-05 00:45:00,1.728
2022-09-05 00:50:00,1.697
2022-09-05 00:55:00,1.667
2022-09-05 01:00:00,1.636
2022-09-05 01:05:00,1.631
2022-09-05 01:10:00,1.627
2022-09-05 01:15:00,1.622
2022-09-05 01:20:00,1.617
2022-09-05 01:25:00,1.613
2022-09-05 01:30:00,1.608
2022-09-05 01:35:00,1.603
2022-09-05 01:40:00,1.599
2022-09-05 01:45:00,1.594
2022-09-05 01:50:00,1.589
2022-09-05 01:55:00,1.585
2022-09-05 02:00:00,1.58
2022-09-05 02:05:00,1.586
2022-09-05 02:10:00,1.593
2022-09-05 02:15:00,1.599
2022-09-05 02:20:00,1.606
2022-09-05 02:25:00,1.612
2022-09-05 02:30:00,1.618
2022-09-05 02:35:00,1.625
2022-09-05 02:40:00,1.631
2022-09-05 02:45:00,1.638
2022-09-05 02:50:00,1.644
2022-09-05 02:55:00,1.651
2022-09-05 03:00:00,1.657
2022-09-05 03:05:00,1.667
2022-09-05 03:10:00,1.678
2022-09-05 03:15:00,1.688
2022-09-05 03:20:00,1.698
2022-09-05 03:25:00,1.708
2022-09-05 03:30:00,1.718
2022-09-05 03:35:00,1.729
2022-09-05 03:40:00,1.739
2022-09-05 03:45:00,1.749
2022-09-05 03:50:00,1.759
2022-09-05 03:55:00,1.77
2022-09-05 04:00:00,1.78
2022-09-05 04:05:00,1.859
2022-09-05 04:10:00,1.939
2022-09-05 04:15:00,2.018
2022-09-05 04:20:00,2.098
2022-09-05 04:25:00,2.177
2022-09-05 04:30:00,2.256
2022-09-05 04:35:00,2.336
2022-09-05 04:40:00,2.415
2022-09-05 04:45:00,2.495
2022-09-05 04:50:00,2.574
2022-09-05 04:55:00,2.654
2022-09-05 05:00:00,2.733
2022-09-05 05:05:00,2.79
2022-09-05 05:10:00,2.848
2022-09-05 05:15:00,2.905
2022-09-05 05:20:00,2.962
2022-09-05 05:25:00,3.019
2022-09-05 05:30:00,3.077
2022-09-05 05:35:00,3.134
2022-09-05 05:40:00,3.191
2022-09-05 05:45:00,3.248
2022-09-05 05:50:00,3.306
2022-09-05 05:55:00,3.363
2022-09-05 06:00:00,3.42
2022-09-05 06:05:00,3.449
2022-09-05 06:10:00,3.478
2022-09-05 06:15:00,3.507
2022-09-05 06:20:00,3.536
2022-09-05 06:25:00,3.564
2022-09-05 06:30:00,3.593
2022-09-05 06:35:00,3.622
2022-09-05 06:40:00,3.651
2022-09-05 06:45:00,3.68
2022-09-05 06:50:00,3.709
2022-09-05 06:55:00,3.738
2022-09-05 07:00:00,3.767
2022-09-05 07:05:00,3.775
2022-09-05 07:10:00,3.783
2022-09-05 07:15:00,3.792
2022-09-05 07:20:00,3.8
2022-09-05 07:25:00,3.808
2022-09-05 07:30:00,3.816
2022-09-05 07:35:00,3.825
2022-09-05 07:40:00,3.833
2022-09-05 07:45:00,3.841
2022-09-05 07:50:00,3.85
2022-09-05 07:55:00,3.858
2022-09-05 08:00:00,3.866
2022-09-05 08:05:00,3.836
2022-09-05 08:10:00,3.805
2022-09-05 08:15:00,3.775
2022-09-05 08:20:00,3.744
2022-09-05 08:25:00,3.713
2022-09-05 08:30:00,3.683
2022-09-05 08:35:00,3.652
2022-09-05 08:40:00,3.621
2022-09-05 08:45:00,3.591
2022-09-05 08:50:00,3.56
2022-09-05 08:55:00,3.529
2022-09-05 09:00:00,3.499
2022-09-05 09:05:00,3.456
2022-09-05 09:10:00,3.413
2022-09-05 09:15:00,3.37
2022-09-05 09:20:00,3.326
2022-09-05 09:25:00,3.283
2022-09-05 09:30:00,3.24
2022-09-05 09:35:00,3.197
2022-09-05 09:40:00,3.154
2022-09-05 09:45:00,3.111
2022-09-05 09:50:00,3.068
2022-09-05 09:55:00,3.025
2022-09-05 10:00:00,2.982
2022-09-05 10:05:00,2.924
2022-09-05 10:10:00,2.867
2022-09-05 10:15:00,2.809
2022-09-05 10:20:00,2.752
2022-09-05 10:25:00,2.694
2022-09-05 10:30:00,2.636
2022-09-05 10:35:00,2.579
2022-09-05 10:40:00,2.521
2022-09-05 10:45:00,2.464
2022-09-05 10:50:00,2.406
2022-09-05 10:55:00,2.349
2022-09-05 11:00:00,2.291
2022-09-05 11:05:00,2.255
2022-09-05 11:10:00,2.219
2022-09-05 11:15:00,2.183
2022-09-05 11:20:00,2.147
2022-09-05 11:25:00,2.111
2022-09-05 11:30:00,2.075
2022-09-05 11:35:00,2.039
2022-09-05 11:40:00,2.003
2022-09-05 11:45:00,1.967
2022-09-05 11:50:00,1.931
2022-09-05 11:55:00,1.895
2022-09-05 12:00:00,1.859
2022-09-05 12:05:00,1.817
2022-09-05 12:10:00,1.776
2022-09-05 12:15:00,1.734
2022-09-05 12:20:00,1.692
2022-09-05 12:25:00,1.65
2022-09-05 12:30:00,1.608
2022-09-05 12:35:00,1.567
2022-09-05 12:40:00,1.525
2022-09-05 12:45:00,1.483
2022-09-05 12:50:00,1.441
2022-09-05 12:55:00,1.399
2022-09-05 13:00:00,1.358
2022-09-05 13:05:00,1.371
2022-09-05 13:10:00,1.384
2022-09-05 13:15:00,1.398
2022-09-05 13:20:00,1.411
2022-09-05 13:25:00,1.424
2022-09-05 13:30:00,1.438
2022-09-05 13:35:00,1.451
2022-09-05 13:40:00,1.464
2022-09-05 13:45:00,1.478
2022-09-05 13:50:00,1.491
2022-09-05 13:55:00,1.504
2022-09-05 14:00:00,1.518
2022-09-05 14:05:00,1.557
2022-09-05 14:10:00,1.596
2022-09-05 14:15:00,1.635
2022-09-05 14:20:00,1.675
2022-09-05 14:25:00,1.714
2022-09-05 14:30:00,1.753
2022-09-05 14:35:00,1.792
2022-09-05 14:40:00,1.831
2022-09-05 14:45:00,1.871
2022-09-05 14:50:00,1.91
2022-09-05 14:55:00,1.949
2022-09-05 15:00:00,1.988
2022-09-05 15:05:00,2.037
2022-09-05 15:10:00,2.086
2022-09-05 15:15:00,2.135
2022-09-05 15:20:00,2.184
2022-09-05 15:25:00,2.233
2022-09-05 15:30:00,2.283
2022-09-05 15:35:00,2.332
2022-09-05 15:40:00,2.381
2022-09-05 15:45:00,2.43
2022-09-05 15:50:00,2.479
2022-09-05 15:55:00,2.528
2022-09-05 16:00:00,2.577
2022-09-05 16:05:00,2.664
2022-09-05 16:10:00,2.751
2022-09-05 16:15:00,2.838
2022-09-05 16:20:00,2.925
2022-09-05 16:25:00,3.012
2022-09-05 16:30:00,3.099
2022-09-05 16:35:00,3.186
2022-09-05 16:40:00,3.274
2022-09-05 16:45:00,3.361
2022-09-05 16:50:00,3.448
2022-09-05 16:55:00,3.535
2022-09-05 17:00:00,3.622
2022-09-05 17:05:00,3.667
2022-09-05 17:10:00,3.712
2022-09-05 17:15:00,3.757
2022-09-05 17:20:00,3.802
2022-09-05 17:25:00,3.847
2022-09-05 17:30:00,3.892
2022-09-05 17:35:00,3.937
2022-09-05 17:40:00,3.983
2022-09-05 17:45:00,4.028
2022-09-05 17:50:00,4.073
2022-09-05 17:55:00,4.118
2022-09-05 18:00:00,4.163
2022-09-05 18:05:00,4.181
2022-09-05 18:10:00,4.199
2022-09-05 18:15:00,4.217
2022-09-05 18:20:00,4.235
2022-09-05 18:25:00,4.253
2022-09-05 18:30:00,4.271
2022-09-05 18:35:00,4.29
2022-09-05 18:40:00,4.308
2022-09-05 18:45:00,4.326
2022-09-05 18:50:00,4.344
2022-09-05 18:55:00,4.362
2022-09-05 19:00:00,4.38
2022-09-05 19:05:00,4.329
2022-09-05 19:10:00,4.278
2022-09-05 19:15:00,4.227
2022-09-05 19:20:00,4.176
2022-09-05 19:25:00,4.125
2022-09-05 19:30:00,4.074
2022-09-05 19:35:00,4.024
2022-09-05 19:40:00,3.973
2022-09-05 19:45:00,3.922
2022-09-05 19:50:00,3.871
2022-09-05 19:55:00,3.82
2022-09-05 20:00:00,3.769
2022-09-05 20:05:00,3.715
2022-09-05 20:10:00,3.662
2022-09-05 20:15:00,3.608
2022-09-05 20:20:00,3.554
2022-09-05 20:25:00,3.5
2022-09-05 20:30:00,3.447
2022-09-05 20:35:00,3.393
2022-09-05 20:40:00,3.339
2022-09-05 20:45:00,3.286
2022-09-05 20:50:00,3.232
2022-09-05 20:55:00,3.178
2022-09-05 21:00:00,3.124
2022-09-05 21:05:00,3.056
2022-09-05 21:10:00,2.987
2022-09-05 21:15:00,2.919
2022-09-05 21:20:00,2.85
2022-09-05 21:25:00,2.782
2022-09-05 21:30:00,2.713
2022-09-05 21:35:00,2.644
2022-09-05 21:40:00,2.576
2022-09-05 21:45:00,2.507
2022-09-05 21:50:00,2.439
2022-09-05 21:55:00,2.37
2022-09-05 22:00:00,2.302
2022-09-05 22:05:00,2.249
2022-09-05 22:10:00,2.197
2022-09-05 22:15:00,2.145
2022-09-05 22:20:00,2.093
2022-09-05 22:25:00,2.041
2022-09-05 22:30:00,1.989
2022-09-05 22:35:00,1.937
2022-09-05 22:40:00,1.885
2022-09-05 22:45:00,1.833
2022-09-05 22:50:00,1.781
2022-09-05 22:55:00,1.729
2022-09-05 23:00:00,1.677
2022-09-05 23:05:00,1.706
2022-09-05 23:10:00,1.736
2022-09-05 23:15:00,1.766
2022-09-05 23:20:00,1.796
2022-09-05 23:25:00,1.825
2022-09-05 23:30:00,1.855
2022-09-05 23:35:00,1.885
2022-09-05 23:40:00,1.915
2022-09-05 23:45:00,1.945
2022-09-05 23:50:00,1.974
2022-09-05 23:55:00,2.004
2022-09-06 00:00:00,2.034
2022-09-06 00:05:00,2.049
2022-09-06 00:10:00,2.065
2022-09-06 00:15:00,2.08
2022-09-06 00:20:00,2.095
2022-09-06 00:25:00,2.111
2022-09-06 00:30:00,2.126
2022-09-06 00:35:00,2.141
2022-09-06 00:40:00,2.157
2022-09-06 00:45:00,2.172
2022-09-06 00:50:00,2.187
2022-09-06 00:55:00,2.203
2022-09-06 01:00:00,2.218
2022-09-06 01:05:00,2.204
2022-09-06 01:10:00,2.19
2022-09-06 01:15:00,2.176
2022-09-06 01:20:00,2.162
2022-09-06 01:25:00,2.148
2022-09-06 01:30:00,2.134
2022-09-06 01:35:00,2.12
2022-09-06 01:40:00,2.106
2022-09-06 01:45:00,2.092
2022-09-06 01:50:00,2.078
2022-09-06 01:55:00,2.064
2022-09-06 02:00:00,2.05
2022-09-06 02:05:00,2.054
2022-09-06 02:10:00,2.059
2022-09-06 02:15:00,2.063
2022-09-06 02:20:00,2.068
2022-09-06 02:25:00,2.072
2022-09-06 02:30:00,2.077
2022-09-06 02:35:00,2.081
2022-09-06 02:40:00,2.086
2022-09-06 02:45:00,2.09
2022-09-06 02:50:00,2.095
2022-09-06 02:55:00,2.099
2022-09-06 03:00:00,2.103
2022-09-06 03:05:00,2.106
2022-09-06 03:10:00,2.108
2022-09-06 03:15:00,2.111
2022-09-06 03:20:00,2.113
2022-09-06 03:25:00,2.116
2022-09-06 03:30:00,2.118
2022-09-06 03:35:00,2.12
2022-09-06 03:40:00,2.123
2022-09-06 03:45:00,2.125
2022-09-06 03:50:00,2.128
2022-09-06 03:55:00,2.13
2022-09-06 04:00:00,2.132
2022-09-06 04:05:00,2.166
2022-09-06 04:10:00,2.199
2022-09-06 04:15:00,2.233
2022-09-06 04:20:00,2.267
2022-09-06 04:25:00,2.3
2022-09-06 04:30:00,2.334
2022-09-06 04:35:00,2.367
2022-09-06 04:40:00,2.401
2022-09-06 04:45:00,2.434
2022-09-06 04:50:00,2.468
2022-09-06 04:55:00,2.502
2022-09-06 05:00:00,2.535
2022-09-06 05:05:00,2.64
2022-09-06 05:10:00,2.744
2022-09-06 05:15:00,2.849
2022-09-06 05:20:00,2.954
2022-09-06 05:25:00,3.058
2022-09-06 05:30:00,3.163
2022-09-06 05:35:00,3.268
2022-09-06 05:40:00,3.372
2022-09-06 05:45:00,3.477
2022-09-06 05:50:00,3.582
2022-09-06 05:55:00,3.686
2022-09-06 06:00:00,3.791
2022-09-06 06:05:00,3.818
2022-09-06 06:10:00,3.846
2022-09-06 06:15:00,3.873
2022-09-06 06:20:00,3.9
2022-09-06 06:25:00,3.928
2022-09-06 06:30:00,3.955
2022-09-06 06:35:00,3.982
2022-09-06 06:40:00,4.01
2022-09-06 06:45:00,4.037
2022-09-06 06:50:00,4.064
2022-09-06 06:55:00,4.091
2022-09-06 07:00:00,4.119
2022-09-06 07:05:00,4.124
2022-09-06 07:10:00,4.129
2022-09-06 07:15:00,4.133
2022-09-06 07:20:00,4.138
2022-09-06 07:25:00,4.143
2022-09-06 07:30:00,4.148
2022-09-06 07:35:00,4.153
2022-09-06 07:40:00,4.158
2022-09-06 07:45:00,4.163
2022-09-06 07:50:00,4.168
2022-09-06 07:55:00,4.172
2022-09-06 08:00:00,4.177
2022-09-06 08:05:00,4.126
2022-09-06 08:10:00,4.074
2022-09-06 08:15:00,4.022
2022-09-06 08:20:00,3.971
2022-09-06 08:25:00,3.919
2022-09-06 08:30:00,3.868
2022-09-06 08:35:00,3.816
2022-09-06 08:40:00,3.764
2022-09-06 08:45:00,3.713
2022-09-06 08:50:00,3.661
2022-09-06 08:55:00,3.61
2022-09-06 09:00:00,3.558
2022-09-06 09:05:00,3.529
2022-09-06 09:10:00,3.499
2022-09-06 09:15:00,3.47
2022-09-06 09:20:00,3.44
2022-09-06 09:25:00,3.411
2022-09-06 09:30:00,3.382
2022-09-06 09:35:00,3.352
2022-09-06 09:40:00,3.323
2022-09-06 09:45:00,3.294
2022-09-06 09:50:00,3.264
2022-09-06 09:55:00,3.235
2022-09-06 10:00:00,3.206
2022-09-06 10:05:00,3.127
2022-09-06 10:10:00,3.049
2022-09-06 10:15:00,2.97
2022-09-06 10:20:00,2.892
2022-09-06 10:25:00,2.813
2022-09-06 10:30:00,2.735
2022-09-06 10:35:00,2.656
2022-09-06 10:40:00,2.578
2022-09-06 10:45:00,2.5
2022-09-06 10:50:00,2.421
2022-09-06 10:55:00,2.343
2022-09-06 11:00:00,2.264
2022-09-06 11:05:00,2.234
2022-09-06 11:10:00,2.203
2022-09-06 11:15:00,2.173
2022-09-06 11:20:00,2.142
2022-09-06 11:25:00,2.111
2022-09-06 11:30:00,2.081
2022-09-06 11:35:00,2.05
2022-09-06 11:40:00,2.02
2022-09-06 11:45:00,1.989
2022-09-06 11:50:00,1.959
2022-09-06 11:55:00,1.928
2022-09-06 12:00:00,1.898
2022-09-06 12:05:00,1.905
2022-09-06 12:10:00,1.912
2022-09-06 12:15:00,1.92
2022-09-06 12:20:00,1.927
2022-09-06 12:25:00,1.934
2022-09-06 12:30:00,1.942
2022-09-06 12:35:00,1.949
2022-09-06 12:40:00,1.957
2022-09-06 12:45:00,1.964
2022-09-06 12:50:00,1.971
2022-09-06 12:55:00,1.979
2022-09-06 13:00:00,1.986
2022-09-06 13:05:00,1.994
2022-09-06 13:10:00,2.002
2022-09-06 13:15:00,2.01
2022-09-06 13:20:00,2.018
2022-09-06 13:25:00,2.026
2022-09-06 13:30:00,2.034
2022-09-06 13:35:00,2.042
2022-09-06 13:40:00,2.05
2022-09-06 13:45:00,2.058
2022-09-06 13:50:00,2.066
2022-09-06 13:55:00,2.074
2022-09-06 14:00:00,2.082
2022-09-06 14:05:00,2.134
2022-09-06 14:10:00,2.186
2022-09-06 14:15:00,2.238
2022-09-06 14:20:00,2.29
2022-09-06 14:25:00,2.342
2022-09-06 14:30:00,2.394
2022-09-06 14:35:00,2.446
2022-09-06 14:40:00,2.498
2022-09-06 14:45:00,2.55
2022-09-06 14:50:00,2.602
2022-09-06 14:55:00,2.654
2022-09-06 15:00:00,2.707
2022-09-06 15:05:00,2.75
2022-09-06 15:10:00,2.794
2022-09-06 15:15:00,2.838
2022-09-06 15:20:00,2.881
2022-09-06 15:25:00,2.925
2022-09-06 15:30:00,2.969
2022-09-06 15:35:00,3.013
2022-09-06 15:40:00,3.056
2022-09-06 15:45:00,3.1
2022-09-06 15:50:00,3.144
2022-09-06 15:55:00,3.187
2022-09-06 16:00:00,3.231
2022-09-06 16:05:00,3.287
2022-09-06 16:10:00,3.342
2022-09-06 16:15:00,3.398
2022-09-06 16:20:00,3.453
2022-09-06 16:25:00,3.508
2022-09-06 16:30:00,3.564
2022-09-06 16:35:00,3.619
2022-09-06 16:40:00,3.675
2022-09-06 16:45:00,3.73
2022-09-06 16:50:00,3.786
2022-09-06 16:55:00,3.841
